timestamp,rssi,rate,channel,data_length,magnitude,phase,csi_data
2026-04-17T14:47:35.457010,-79,10,1,128,0,1,"[0, 1, 16, 0, -3, 34, -3, 37, -4, 38, -3, 37, -1, 36, 0, 36, 2, 35, 5, 34, 7, 34, 7, 34, 7, 33, 8, 31, 10, 30, 13, 29, 15, 28, 14, 27, 12, 25, 11, 22, 10, 20, 8, 18, 6, 16, 4, 11, 2, 8, 0, 7, -4, 6, -2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -3, -13, -9, -12, -10, -12, -11, -11, -12, -7, -12, -4, -13, -3, -14, -3, -14, 0, -12, 3, -9, 3, -6, 3, -4, 4, -4, 4, -2, 5, 1, 6, 3, 6, 6, 6, 8, 5, 10, 3, 11, 1, 13, 1, 18, 0, 22, -1, 24, -2, 27, -5, 30]"
2026-04-17T14:47:35.487329,-71,10,1,128,68,90,"[23, 113, 17, 0, -22, -12, -22, -11, -22, -10, -23, -8, -23, -6, -22, -3, -21, 0, -20, 4, -19, 7, -19, 10, -18, 13, -17, 14, -16, 15, -15, 16, -15, 17, -14, 18, -13, 18, -13, 19, -12, 18, -12, 18, -11, 18, -11, 17, -10, 16, -9, 15, -9, 14, -3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 11, -1, 11, 1, 12, 3, 12, 5, 11, 7, 11, 9, 10, 10, 8, 11, 6, 12, 5, 12, 3, 12, 1, 12, -1, 12, -3, 11, -6, 9, -8, 8, -11, 6, -14, 4, -16, 1, -18, -2, -20, -5, -21, -7, -22, -9, -22, -11, -22, -12, -22, -13]"
2026-04-17T14:47:35.514439,-79,10,1,128,0,-61,"[30, -31, 17, 0, -38, 1, -39, 0, -40, -1, -40, 0, -40, -1, -39, 0, -38, 3, -38, 6, -37, 6, -36, 6, -35, 8, -33, 9, -30, 11, -28, 13, -27, 14, -25, 14, -23, 13, -21, 12, -18, 10, -16, 8, -15, 7, -12, 7, -9, 4, -7, 1, -8, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -4, 6, -13, 8, -13, 9, -11, 9, -8, 9, -8, 10, -8, 9, -6, 8, -3, 9, 0, 10, 2, 9, 1, 5, 3, 3, 5, 0, 7, -3, 7, -5, 5, -8, 3, -9, 3, -12, 5, -16, 5, -19, 3, -21, 1, -23, -2, -27, -2, -28, -2, -27, -3]"
2026-04-17T14:47:35.542432,-80,10,1,128,0,1,"[0, 1, 16, 0, -8, 33, -8, 35, -7, 37, -5, 37, -6, 37, -4, 36, -3, 36, -2, 36, 0, 36, 2, 35, 2, 32, 3, 29, 5, 29, 7, 30, 8, 30, 8, 27, 8, 23, 6, 21, 4, 18, 1, 14, 1, 13, 1, 12, 1, 9, 0, 5, -3, 3, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -1, -15, -4, -14, -7, -12, -10, -10, -10, -9, -11, -7, -12, -3, -11, -1, -9, -1, -10, 1, -9, 3, -7, 5, -5, 6, -3, 6, 0, 5, 2, 7, 4, 7, 6, 7, 9, 6, 11, 4, 13, 3, 17, 3, 20, 2, 23, -1, 25, -2, 27, -1, 29]"
2026-04-17T14:47:35.570844,-85,15,1,128,-1,-62,"[30, -32, 1, 0, 5, 2, -2, 5, -8, 10, -5, 17, -1, 19, 2, 21, 4, 25, 3, 25, 5, 22, 9, 20, 13, 17, 15, 15, 12, 13, 9, 8, 10, 4, 9, 2, 3, 1, -6, -3, -13, -6, -15, -8, -17, -8, -19, -4, -20, -1, -25, -6, -28, -11, -7, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, -7, 5, -16, 2, -17, -3, -17, -8, -18, -11, -17, -12, -20, -17, -22, -24, -23, -22, -25, -15, -22, -15, -16, -13, -6, -10, 3, -7, 5, -6, 8, -4, 17, 1, 24, 5, 23, 4, 24, 3, 25, -1, 22, -6, 22, -2, 22, -1, 20, -4]"
2026-04-17T14:47:35.598351,-80,10,1,128,0,1,"[0, 1, 16, 0, -13, 36, -14, 33, -13, 32, -13, 33, -12, 34, -12, 34, -11, 36, -9, 38, -6, 36, -4, 35, -2, 35, -1, 33, 2, 31, 4, 30, 4, 29, 4, 29, 4, 27, 3, 24, 2, 21, 2, 18, 3, 15, 1, 11, -1, 8, -2, 5, -2, 2, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -4, -12, -13, -9, -12, -7, -13, -7, -13, -5, -13, 0, -12, 2, -11, 2, -10, 3, -9, 5, -7, 7, -5, 8, -3, 7, -2, 6, -1, 5, 1, 5, 4, 4, 6, 1, 8, -1, 12, -3, 15, -4, 16, -5, 18, -5, 22, -8, 23, -11, 23, -11, 26]"
2026-04-17T14:47:35.626856,-71,10,1,128,68,90,"[23, 113, 17, 0, -10, 29, -9, 29, -8, 29, -6, 28, -3, 26, 0, 25, 3, 24, 7, 23, 11, 21, 16, 19, 19, 17, 22, 16, 23, 15, 23, 14, 24, 13, 24, 11, 25, 11, 25, 12, 24, 12, 24, 11, 23, 10, 22, 8, 21, 7, 20, 6, 19, 6, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4, -4, -14, -3, -16, -1, -17, 1, -18, 4, -18, 7, -17, 9, -16, 10, -14, 11, -13, 12, -12, 13, -10, 14, -8, 15, -5, 15, -2, 14, 2, 12, 6, 10, 10, 8, 14, 5, 18, 2, 20, -1, 23, -3, 26, -4, 27, -6, 28, -8, 29, -8, 30]"
2026-04-17T14:47:35.659725,-71,10,1,128,-59,-105,"[-7, -112, 15, 0, -2, -28, -3, -27, -4, -27, -5, -26, -8, -24, -10, -22, -13, -19, -16, -17, -19, -15, -20, -13, -22, -11, -24, -9, -24, -7, -24, -5, -26, -3, -26, -4, -25, -3, -26, -2, -26, -1, -25, 0, -25, 0, -23, 0, -22, -1, -20, -1, -19, -1, -5, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 7, 10, 5, 11, 4, 12, 2, 14, 0, 15, -1, 15, -3, 15, -5, 14, -7, 13, -10, 13, -12, 11, -13, 8, -13, 5, -13, 2, -14, 0, -13, -3, -12, -6, -11, -10, -10, -14, -9, -17, -9, -20, -8, -23, -5, -25, -2, -26, -2, -27, -2, -27]"
2026-04-17T14:47:35.689110,-80,10,1,128,0,1,"[0, 1, 16, 0, -30, -19, -32, -20, -32, -20, -32, -20, -33, -19, -31, -18, -29, -18, -30, -17, -31, -15, -30, -10, -30, -6, -31, -5, -31, -4, -32, -3, -30, -1, -26, 1, -24, 1, -23, -2, -21, -5, -19, -5, -16, -2, -13, -1, -9, -3, -7, -2, -8, -2, -3, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -3, 12, -9, 12, -7, 12, -5, 11, -3, 10, -2, 11, 0, 12, 1, 10, 2, 8, 6, 6, 9, 4, 9, 2, 8, -1, 7, -4, 6, -5, 5, -6, 4, -8, 1, -10, 0, -12, 0, -15, 0, -18, -2, -20, -6, -21, -9, -22, -11, -25, -12, -29, -15]"
2026-04-17T14:47:35.719342,-71,10,1,128,68,90,"[23, 113, 17, 0, -18, -26, -18, -25, -19, -23, -20, -21, -22, -18, -23, -15, -24, -10, -25, -7, -26, -4, -28, -1, -28, 3, -28, 6, -26, 9, -26, 11, -26, 11, -26, 12, -25, 13, -24, 14, -24, 14, -24, 15, -23, 15, -22, 14, -20, 12, -18, 11, -17, 10, -5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 12, 6, 12, 8, 11, 11, 10, 13, 8, 15, 7, 16, 5, 17, 3, 18, 1, 18, -2, 18, -5, 16, -6, 14, -9, 12, -11, 10, -13, 7, -14, 4, -15, 0, -17, -4, -18, -8, -19, -12, -19, -15, -19, -19, -19, -22, -18, -24, -17, -25, -16, -25]"
2026-04-17T14:47:35.749838,-80,10,1,128,0,-61,"[30, -31, 17, 0, -11, -37, -11, -39, -12, -39, -11, -37, -11, -36, -13, -35, -15, -33, -17, -33, -16, -32, -17, -30, -19, -27, -19, -24, -17, -22, -18, -23, -19, -22, -19, -20, -17, -19, -16, -19, -17, -17, -15, -15, -12, -13, -9, -11, -7, -9, -5, -6, -2, -5, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, 14, -2, 15, -1, 15, 2, 14, 3, 12, 4, 10, 5, 6, 5, 4, 7, 3, 9, 2, 10, 1, 9, -1, 6, -3, 5, -3, 4, -4, 1, -6, -2, -8, -5, -10, -8, -10, -11, -11, -14, -11, -18, -11, -19, -11, -21, -11, -25, -11, -29, -12, -33]"
2026-04-17T14:47:35.787420,-86,15,1,128,-1,-62,"[30, -32, 1, 0, -9, 3, -11, 0, -11, -3, -13, -7, -18, -10, -22, -11, -23, -10, -22, -8, -21, -4, -20, -2, -18, -1, -14, 3, -10, 4, -7, 2, -5, 2, -4, 1, -2, -3, -1, -6, -2, -11, -4, -17, -5, -21, -5, -25, -5, -25, -4, -25, -3, -24, -1, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 10, -4, 12, -1, 14, 5, 16, 10, 17, 16, 17, 20, 17, 24, 18, 27, 19, 26, 19, 24, 16, 22, 14, 19, 13, 15, 9, 10, 4, 7, -2, 7, -8, 5, -16, 4, -23, 5, -25, 6, -24, 8, -22, 11, -21, 15, -20, 17, -17, 16, -15, 15]"
2026-04-17T14:47:35.818178,-70,10,1,128,68,90,"[23, 113, 17, 0, -25, -7, -25, -6, -24, -5, -23, -3, -22, -1, -21, 2, -20, 5, -19, 8, -18, 11, -16, 13, -15, 16, -14, 18, -13, 19, -12, 19, -11, 20, -10, 20, -9, 20, -9, 20, -8, 20, -8, 20, -7, 19, -7, 19, -6, 17, -5, 16, -5, 15, -2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 11, -4, 12, -2, 13, 0, 13, 2, 13, 4, 13, 5, 13, 7, 12, 9, 10, 10, 9, 10, 7, 11, 5, 12, 2, 12, 0, 12, -3, 11, -6, 9, -10, 8, -12, 6, -15, 4, -18, 2, -20, 0, -21, -2, -22, -3, -24, -5, -24, -6, -24, -7]"
2026-04-17T14:47:35.848163,-80,10,1,128,0,1,"[0, 1, 16, 0, 17, -31, 20, -31, 20, -33, 19, -32, 19, -29, 17, -28, 17, -29, 18, -29, 16, -30, 12, -28, 10, -26, 9, -27, 6, -29, 5, -30, 6, -27, 5, -24, 3, -23, 3, -21, 5, -18, 4, -16, 3, -13, 1, -11, 2, -9, 3, -6, 2, -3, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 10, 7, 9, 8, 6, 10, 4, 12, 2, 13, 1, 12, 1, 11, -1, 10, -2, 9, -2, 6, -4, 3, -6, 3, -6, 2, -6, -3, -5, -5, -5, -4, -5, -5, -3, -8, 1, -11, 5, -14, 5, -17, 5, -19, 9, -20, 12, -21, 14, -25, 15, -29]"
2026-04-17T14:47:35.878739,-70,10,1,128,68,90,"[23, 113, 17, 0, -16, 19, -15, 19, -14, 19, -12, 20, -10, 20, -7, 20, -4, 20, 0, 21, 3, 20, 6, 20, 9, 19, 10, 18, 12, 18, 13, 17, 14, 17, 15, 16, 15, 16, 15, 16, 15, 15, 15, 15, 15, 14, 14, 13, 14, 12, 12, 11, 11, 10, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, -12, 2, -13, 4, -13, 7, -13, 9, -12, 10, -11, 11, -10, 12, -9, 13, -7, 13, -5, 13, -3, 12, -1, 12, 1, 11, 3, 9, 5, 7, 8, 4, 10, 2, 12, -1, 14, -4, 16, -7, 17, -9, 18, -12, 19, -14, 20, -15, 19, -15, 19]"
2026-04-17T14:47:35.912435,-70,10,1,128,-59,-105,"[-7, -112, 15, 0, 26, -16, 25, -17, 24, -17, 22, -18, 18, -20, 15, -22, 11, -24, 8, -25, 4, -26, 0, -27, -2, -28, -4, -29, -5, -29, -7, -28, -7, -28, -8, -28, -10, -27, -11, -27, -11, -27, -10, -26, -10, -25, -10, -23, -10, -23, -10, -21, -9, -19, -3, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 3, -6, 12, -7, 12, -10, 12, -12, 11, -14, 10, -16, 9, -17, 7, -17, 4, -17, 2, -17, 1, -17, -1, -16, -4, -14, -8, -12, -9, -9, -10, -6, -12, -1, -15, 3, -16, 7, -17, 10, -18, 14, -19, 17, -19, 20, -19, 23, -18, 24, -17, 25, -17]"
2026-04-17T14:47:35.941851,-79,10,1,128,0,-61,"[30, -31, 17, 0, 0, 36, 1, 38, 0, 38, 0, 38, 0, 40, 0, 39, 3, 37, 5, 35, 5, 33, 7, 32, 12, 31, 14, 29, 13, 26, 12, 25, 12, 24, 13, 23, 11, 21, 7, 20, 6, 19, 6, 15, 6, 12, 6, 10, 4, 8, 2, 5, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -1, -16, -3, -15, -4, -14, -7, -13, -9, -12, -11, -9, -11, -6, -10, -4, -10, -3, -10, 0, -10, 3, -9, 4, -8, 4, -6, 5, -4, 4, -1, 4, 3, 6, 6, 7, 8, 5, 10, 2, 12, 2, 16, 2, 19, 3, 22, 3, 26, 2, 29, -1, 31]"
2026-04-17T14:47:35.970651,-87,15,1,128,-1,-62,"[30, -32, 1, 0, 12, -1, 8, 2, 9, 6, 9, 10, 10, 11, 11, 11, 12, 12, 15, 14, 16, 14, 17, 12, 15, 10, 10, 8, 8, 6, 7, 3, 5, 0, 3, 5, -2, 10, -7, 11, -9, 12, -10, 14, -12, 17, -17, 19, -19, 18, -15, 16, -15, 15, -5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, -11, 3, -11, 0, -11, -5, -10, -12, -11, -17, -12, -23, -14, -30, -16, -33, -18, -35, -17, -35, -15, -33, -14, -30, -14, -25, -11, -18, -7, -11, -5, -4, -1, 0, 5, 4, 11, 5, 17, 5, 23, 5, 26, 1, 27, -3, 27, -4, 24, -5, 21, -6]"
2026-04-17T14:47:36.000281,-71,10,1,128,68,90,"[23, 113, 17, 0, 24, 13, 24, 12, 24, 11, 24, 9, 24, 6, 24, 2, 23, -2, 22, -5, 21, -8, 20, -11, 19, -14, 18, -16, 16, -18, 15, -20, 15, -21, 14, -21, 14, -22, 13, -22, 13, -22, 13, -22, 12, -22, 11, -21, 10, -20, 9, -18, 8, -17, 2, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, -14, -1, -14, -2, -14, -5, -14, -8, -14, -10, -13, -11, -12, -13, -11, -14, -9, -14, -6, -15, -4, -15, -1, -15, 1, -14, 3, -13, 5, -11, 8, -10, 10, -7, 13, -4, 16, -2, 18, 1, 20, 4, 21, 7, 21, 9, 22, 11, 23, 13, 23, 14]"
2026-04-17T14:47:36.032847,-80,10,1,128,25,-16,"[33, 17, 18, 0, -31, -24, -32, -25, -31, -24, -31, -25, -32, -24, -33, -22, -34, -23, -33, -22, -32, -19, -32, -17, -31, -14, -29, -11, -28, -10, -28, -9, -27, -9, -25, -8, -24, -6, -24, -6, -21, -5, -18, -4, -16, -3, -13, -5, -10, -5, -7, -3, -5, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -4, 7, -13, 7, -11, 8, -9, 9, -7, 10, -5, 11, -3, 11, -2, 10, -1, 9, 1, 7, 3, 5, 3, 4, 4, 2, 4, -1, 4, -4, 3, -8, 2, -10, -1, -10, -1, -11, -1, -14, -2, -16, -6, -18, -7, -22, -8, -25, -12, -26, -16, -27, -17]"
2026-04-17T14:47:36.059641,-80,10,1,128,26,46,"[3, 49, 16, 0, -13, 27, -15, 27, -15, 27, -15, 27, -15, 29, -13, 31, -10, 31, -9, 30, -8, 29, -6, 29, -4, 28, -2, 28, -2, 28, -1, 26, 1, 26, 1, 26, 1, 25, 2, 22, 2, 19, 1, 18, 0, 15, -1, 12, -1, 10, -2, 6, -4, 2, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -10, -8, -9, -9, -8, -11, -6, -10, -4, -9, -3, -10, -1, -11, 1, -10, 4, -8, 4, -7, 4, -6, 5, -4, 5, -2, 5, 0, 4, 3, 4, 6, 4, 7, 2, 8, -1, 10, -2, 12, -2, 14, -4, 17, -6, 19, -8, 20, -10, 22, -9, 24]"
2026-04-17T14:47:36.089380,-71,10,1,128,-43,-136,"[25, -111, 17, 0, 20, -19, 19, -19, 18, -20, 16, -21, 13, -21, 10, -21, 6, -22, 2, -23, -1, -24, -5, -24, -8, -23, -11, -23, -12, -23, -13, -22, -14, -22, -15, -21, -15, -21, -15, -21, -16, -21, -16, -20, -16, -19, -15, -18, -15, -17, -13, -16, -12, -15, -3, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 2, -3, 11, -6, 12, -8, 12, -11, 12, -12, 11, -13, 10, -14, 8, -15, 6, -16, 4, -16, 2, -16, 0, -15, -2, -13, -5, -11, -7, -9, -9, -7, -11, -4, -13, 0, -15, 4, -16, 7, -17, 10, -19, 13, -19, 16, -20, 18, -20, 19, -19, 19, -18]"
2026-04-17T14:47:36.120589,-80,10,1,128,25,-16,"[33, 17, 18, 0, -12, -35, -11, -36, -11, -36, -12, -38, -13, -38, -15, -36, -16, -35, -18, -33, -19, -32, -19, -31, -19, -31, -20, -30, -21, -27, -20, -24, -19, -21, -19, -20, -19, -21, -18, -19, -16, -15, -13, -13, -9, -13, -6, -11, -5, -9, -4, -6, -3, -4, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, 14, -1, 14, 0, 14, 2, 13, 3, 11, 3, 9, 4, 7, 5, 5, 6, 4, 8, 2, 10, -1, 9, -5, 7, -7, 5, -7, 3, -8, 1, -9, -2, -10, -5, -10, -7, -9, -10, -9, -13, -10, -15, -11, -18, -11, -20, -12, -23, -13, -27, -12, -29]"
2026-04-17T14:47:36.148759,-89,10,1,128,-18,-92,"[28, -64, 1, 0, -10, -3, -8, -4, -6, -3, -5, 0, -3, 2, -3, 0, -5, 0, -5, 2, -4, -1, -4, -5, -3, -9, -2, -13, -3, -14, -5, -13, -5, -14, -3, -15, -3, -16, -4, -15, -2, -13, -1, -13, -1, -11, 0, -6, 1, -4, 2, -2, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5, -6, -17, -5, -16, -3, -14, -2, -10, -1, -7, -1, -5, 0, -2, 0, 3, 0, 8, 1, 14, 0, 18, -1, 21, 0, 23, 0, 24, 1, 25, 0, 23, 0, 18, 3, 15, 4, 13, 2, 12, 2, 9, 1, 5, 1, 2, -2, 0, -5, -3, -6, -2]"
2026-04-17T14:47:36.176982,-71,10,1,128,47,-158,"[126, -32, 7, 0, 5, 14, 5, 14, 5, 13, 6, 12, 7, 10, 8, 9, 9, 7, 10, 6, 11, 5, 11, 3, 11, 2, 11, 1, 12, -1, 11, -2, 11, -2, 11, -3, 11, -3, 11, -3, 11, -4, 10, -5, 9, -5, 9, -5, 8, -5, 7, -4, 6, -3, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -5, -4, -4, -5, -4, -5, -4, -6, -3, -7, -3, -8, -2, -8, -2, -8, -1, -8, 0, -8, 1, -8, 3, -7, 4, -6, 4, -5, 5, -4, 6, -2, 6, 0, 7, 2, 7, 4, 8, 6, 8, 8, 8, 10, 8, 12, 7, 13, 6, 13, 6, 13]"
2026-04-17T14:47:36.208555,-80,10,1,128,25,-16,"[33, 17, 18, 0, 32, -16, 33, -16, 33, -16, 31, -16, 30, -16, 29, -17, 28, -19, 27, -21, 26, -22, 23, -21, 20, -19, 18, -20, 15, -20, 13, -20, 12, -21, 12, -20, 11, -19, 9, -18, 7, -16, 6, -14, 7, -12, 5, -9, 3, -7, 2, -4, 1, -3, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 14, -1, 13, -2, 13, -3, 12, -6, 11, -7, 11, -8, 10, -8, 7, -9, 5, -10, 5, -9, 3, -10, 0, -6, -5, 1, -8, 2, -8, 1, -9, 2, -9, 4, -9, 7, -10, 9, -11, 13, -12, 17, -14, 20, -15, 22, -15, 24, -14, 24, -12]"
2026-04-17T14:47:36.235192,-86,10,1,128,-18,-92,"[28, -64, 1, 0, 7, 12, 7, 10, 8, 10, 9, 9, 10, 5, 8, 4, 6, 7, 6, 8, 6, 6, 6, 5, 4, 3, 2, 2, 2, 6, 3, 7, 4, 4, 5, -1, 7, -1, 5, 2, 2, 0, 4, -1, 7, -1, 3, -1, 1, 1, 2, 3, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 9, 7, 11, 8, 12, 11, 11, 12, 9, 13, 9, 15, 10, 16, 11, 16, 11, 16, 11, 17, 12, 19, 12, 22, 10, 23, 9, 22, 9, 20, 10, 19, 9, 20, 8, 20, 9, 18, 10, 19, 8, 18, 6, 17, 6, 18, 8, 18, 6, 16, 6, 15]"
2026-04-17T14:47:36.269200,-70,10,1,128,47,-158,"[126, -32, 7, 0, -10, -30, -11, -29, -12, -28, -12, -27, -13, -24, -16, -22, -19, -18, -21, -14, -23, -11, -25, -8, -27, -5, -28, -3, -27, 0, -27, 2, -27, 3, -28, 4, -28, 5, -28, 5, -27, 6, -27, 7, -26, 7, -25, 7, -24, 7, -22, 7, -19, 6, -5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 10, 9, 9, 11, 7, 14, 5, 16, 3, 17, 2, 18, 0, 18, -2, 18, -4, 18, -7, 17, -9, 15, -11, 12, -13, 10, -14, 8, -15, 4, -15, -1, -15, -5, -15, -8, -15, -13, -14, -18, -13, -22, -12, -24, -11, -27, -11, -28, -10, -29, -9, -30]"
2026-04-17T14:47:36.298179,-85,15,1,128,-1,-62,"[30, -32, 1, 0, -5, 10, -11, 10, -15, 6, -15, 5, -17, 8, -23, 9, -23, 9, -20, 9, -17, 12, -16, 14, -15, 14, -9, 13, -5, 10, -5, 7, -4, 4, -5, -1, -7, -4, -8, -6, -11, -10, -14, -13, -15, -14, -15, -17, -17, -16, -17, -14, -14, -15, -3, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -4, 8, -13, 8, -9, 12, -4, 17, 0, 21, 5, 24, 8, 28, 6, 29, 4, 30, 5, 32, 5, 28, 3, 22, 1, 19, 1, 12, 2, 3, 3, -3, 8, -5, 12, -6, 13, -9, 16, -11, 19, -11, 22, -10, 24, -8, 24, -4, 23, -2, 21, -1, 19]"
2026-04-17T14:47:36.333718,-89,15,1,128,-18,-92,"[28, -64, 1, 0, 15, -8, 19, -7, 22, -2, 22, -3, 20, -5, 19, -7, 18, -6, 16, -5, 13, -2, 12, -1, 10, -2, 7, -1, 2, -1, -1, -1, -3, 3, -4, 3, -5, -3, -7, -4, -10, -4, -12, -4, -11, -5, -9, -8, -8, -9, -8, -10, -8, -14, -3, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -3, 7, -10, 7, -8, 8, -6, 6, -8, 4, -9, 5, -6, 2, -3, -3, -3, -5, -5, -5, -4, -6, 1, -7, 5, -10, 5, -12, 5, -12, 3, -12, 4, -11, 9, -8, 10, -6, 6, -7, 4, -5, 5, -2, 5, 1, 6, 1, 6, 3, 1, 9, -2]"
2026-04-17T14:47:36.361961,-80,10,1,128,25,-16,"[33, 17, 18, 0, 33, -8, 34, -10, 35, -11, 35, -11, 36, -9, 34, -11, 32, -14, 31, -15, 29, -13, 28, -14, 27, -18, 28, -19, 27, -18, 26, -19, 25, -19, 23, -19, 20, -18, 18, -17, 17, -14, 16, -11, 14, -10, 12, -8, 9, -6, 6, -4, 2, -3, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 14, -2, 14, -4, 14, -4, 13, -5, 11, -7, 8, -8, 5, -8, 3, -8, 2, -8, 1, -7, 0, -5, -3, -3, -5, -1, -6, 1, -6, 4, -8, 6, -8, 7, -8, 9, -8, 11, -9, 14, -10, 18, -10, 22, -9, 24, -9, 27, -9, 31, -8]"
2026-04-17T14:47:36.389153,-79,10,1,128,26,46,"[3, 49, 16, 0, 33, 4, 35, 3, 37, 4, 38, 5, 39, 4, 38, 1, 38, 0, 36, 0, 33, 0, 31, -2, 31, -5, 30, -7, 28, -9, 26, -10, 24, -9, 22, -7, 20, -6, 18, -6, 16, -6, 15, -5, 13, -4, 9, -4, 5, -2, 3, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 3, -8, 12, -10, 10, -12, 8, -12, 6, -12, 7, -12, 5, -13, 2, -12, -1, -11, -2, -9, -4, -7, -5, -5, -5, -3, -6, -1, -8, 2, -8, 6, -7, 6, -6, 7, -5, 11, -5, 15, -5, 17, -3, 22, -2, 24, -2, 25, -2, 28, -1, 31, -1]"
2026-04-17T14:47:36.419491,-71,10,1,128,-51,-151,"[24, -127, 17, 0, -26, -11, -26, -10, -26, -10, -27, -8, -26, -4, -25, 0, -23, 3, -22, 6, -22, 10, -21, 12, -19, 13, -17, 15, -16, 17, -14, 19, -13, 20, -14, 21, -13, 21, -12, 21, -11, 21, -11, 21, -10, 20, -10, 20, -10, 18, -9, 16, -9, 15, -3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, 12, -3, 12, -2, 13, 0, 14, 3, 15, 6, 15, 7, 14, 8, 13, 10, 11, 12, 8, 13, 5, 14, 3, 14, 1, 14, -2, 13, -4, 11, -7, 10, -10, 8, -14, 5, -17, 3, -20, 2, -21, 0, -22, -3, -23, -7, -23, -9, -24, -10, -24, -9]"
